cluster,loci1_chromosome,loci1_position,loci2_chromosome,loci2_position
5,1,158852557,1,158868774
5,1,101481190,1,101488575
5,1,65925628,1,64932504
5,1,65925628,1,65452689
5,1,26562226,1,26554224
5,1,231646873,1,231886433
5,1,95292014,1,95360577
5,1,26591656,1,26471975
5,1,26592426,1,26592426
5,1,26591419,1,24395780
5,1,66484406,1,66669119
5,1,41819448,1,41869923
5,1,154624049,1,154674626
5,1,154624049,1,155010683
5,1,115823630,1,115823630
5,1,115814387,1,117463687
5,1,110975746,1,111102658
5,1,156333647,1,156333647
5,1,156327798,1,155837378
5,1,35088408,1,35317646
5,1,220331151,1,220395865
5,1,166877034,1,166877034
5,1,48447057,1,48447057
5,1,229930584,1,231503801
5,1,59998351,1,61910777
5,1,59995754,1,58946948
5,1,174610149,1,174586674
5,1,174608057,1,176020049
5,1,29579703,1,30566366
5,1,29576346,1,29447602
5,1,21428925,1,22291204
5,1,176536740,1,176857727
5,1,175184697,1,174805051
5,1,91404980,1,89736188
5,1,91405003,1,91405003
5,1,57059671,1,56448977
5,1,48743398,1,48743398
5,1,48737671,1,50132369
5,1,208645324,1,208652339
5,1,115941156,1,115062253
5,1,115941461,1,116055906
5,1,151732431,1,151566355
5,1,151724527,1,151598492
5,1,26787829,1,26691978
5,1,26785951,1,26802256
5,1,145579869,1,148389375
5,1,21569770,1,21412302
5,1,182457816,1,182554355
5,1,68586227,1,68355668
5,1,14164069,1,14164069
5,1,224455652,1,228085164
5,1,111126654,1,111289781
5,1,111124790,1,110938115
5,1,39845903,1,39862808
5,1,39845903,1,40155010
5,1,118102376,1,118007235
5,1,117090248,1,117145137
5,1,29713503,1,30810553
5,1,91407880,1,91355924
5,1,34919385,1,33928257
5,1,94299585,1,95159853
5,1,61829702,1,62029576
5,1,231438002,1,230485096
5,1,156224082,1,156309145
5,1,174800104,1,176330591
5,1,174794659,1,174751297
5,1,145428700,1,145461092
5,1,58392070,1,57619704
5,1,223107727,1,223353494
5,1,223104949,1,223072118
5,1,223098495,1,223098495
5,1,166839653,1,166730738
5,1,158918467,1,158542300
5,1,158917934,1,159337584
5,1,115398138,1,115397124
5,1,115396185,1,114684082
5,1,85189250,1,86373864
5,1,159008665,1,158908684
5,1,159003151,1,158961444
5,1,206888218,1,206820221
5,1,176185190,1,175439401
5,1,176182214,1,175395469
5,1,161116559,1,162983036
5,1,48939112,1,50307986
5,1,169548935,1,169498279
5,1,179716325,1,180816799
5,1,177005626,1,177806092
5,1,179713774,1,180312362
5,1,57072888,1,57205431
5,1,48336467,1,558787
5,1,48336620,1,48506785
5,1,27486595,1,27438619
5,1,48238320,1,48163685
5,1,175413963,1,173599007
5,1,50606576,1,51118131
5,1,41091322,1,41021539
5,1,117083468,1,117274392
5,1,20633157,1,20130123
5,1,20633157,1,20744563
5,1,200028619,1,199898792
5,1,200024374,1,199955308
5,1,87372225,1,88414492
5,1,87372225,1,89693939
5,1,9768260,1,9865724
5,1,9767764,1,9770020
5,1,212574935,1,210214617
5,1,166689995,1,167862612
5,1,151594840,1,151598492
5,1,7525138,1,6765665
5,1,7521067,1,7521067
5,1,7520167,1,7534227
5,1,27498820,1,27661086
5,1,27498670,1,27228639
5,1,27493032,1,27598393
5,1,18518268,1,18547420
5,1,18515444,1,18615520
5,1,18499581,1,18021081
5,1,18498005,1,18648977
5,1,30622587,1,30659680
5,1,119711441,1,119677840
5,1,119711441,1,119681236
5,1,151464574,1,145276585
5,1,151459990,1,151517773
5,1,21428144,1,22488575
5,1,178412544,1,178286013
5,1,18779073,1,17962721
5,1,3480177,1,4146507
5,1,3475819,1,2333606
5,1,18306429,1,18982438
5,1,3421138,1,3523818
5,1,3403900,1,2779045
5,1,165501765,1,165366220
5,1,111112202,1,111772971
5,1,111113209,1,111067463
5,1,70371145,1,70371145
5,1,68355668,1,68586227
5,1,231593589,1,232704509
5,1,62760552,1,62762030
5,1,207751550,1,207712007
5,1,207750305,1,207761338
5,1,55618509,1,55712525
5,1,172502498,1,171347276
5,1,211482979,1,218433188
5,1,158035209,1,158015713
5,1,15258233,1,14252511
5,1,15258233,1,14327733
5,1,246636722,1,246134808
5,1,156358269,1,156211352
5,1,144302647,1,144296971
5,1,23747466,1,23794017
5,1,205820466,1,218401406
5,1,158129562,1,158129562
5,1,26803959,1,26970618
5,1,26802256,1,26785951
5,1,26802256,1,26994891
5,1,111829629,1,112042651
5,1,111829184,16,26464868
5,1,111827175,1,111816875
5,1,53994121,1,54029636
5,1,149276253,1,149404122
5,1,159446451,1,158603228
5,1,154299584,1,154229465
5,1,151989936,1,151998335
5,1,151989268,1,151854818
5,1,154465105,1,154465105
5,1,24009405,1,24223525
5,1,23743364,1,23743364
5,1,224230581,1,224211021
5,1,109607798,1,109769702
5,1,201237429,1,200357984
5,1,203890950,1,203890950
5,1,10478578,1,10472417
5,1,10477595,1,9610807
5,1,44537087,1,44517500
5,1,226020172,1,225708142
5,1,226018318,1,226303910
5,1,45026351,1,44965725
5,1,42988966,1,42378833
5,1,38053268,1,37857483
5,1,33013027,1,31875143
5,1,7966861,1,7882625
5,1,26090606,1,26188835
5,1,26090606,1,26199225
5,1,43656851,1,43569732
5,1,46276835,1,46387236
5,1,46274702,1,46451062
5,1,110404015,1,110468990
5,1,43649364,1,42912464
5,1,19541298,1,19649099
5,1,226015345,1,226121875
5,1,36368909,1,36505343
5,1,160861433,1,160861433
5,1,203943518,1,203943518
5,1,203943466,1,203821890
5,1,203943466,1,203918959
5,1,11812800,1,11256870
5,1,41009068,1,40922953
5,1,11766781,1,11778968
5,1,32481767,1,32223561
5,1,179375344,1,178333877
5,1,151806637,1,151867638
5,1,204896881,1,204850528
5,1,206125829,1,206200816
5,1,36654562,1,36472727
5,1,26798209,1,27054022
5,1,40577981,1,40596940
5,1,209894094,1,208683435
5,1,26566320,1,26531541
5,1,26556843,1,26431133
5,1,229123239,1,229437776
5,1,229123063,1,229044601
5,1,155612408,1,155673396
5,1,159314135,1,158510166
5,1,159311365,1,159330654
5,1,243273718,1,242434582
5,1,243269606,1,243084805
5,1,204728216,1,204884240
5,1,32492452,1,32795255
5,1,32486625,1,32476330
5,1,32486625,1,32550457
5,1,54325967,1,54325967
5,1,54322796,1,54407166
5,1,54322796,1,54711454
5,1,54317614,1,54298713
5,1,54317614,1,54441953
5,1,165770240,1,164824649
5,1,23599494,1,23619388
5,1,233314761,1,232568886
5,1,159308839,1,158630019
5,1,118092369,1,117953647
5,1,110122764,1,110288708
5,1,110118698,1,110359377
5,1,110116098,1,110000452
5,1,110116098,1,110349110
5,1,110119878,1,110265987
5,1,16386989,1,16273483
5,1,178775425,1,178939068
5,1,44173143,1,44125255
5,1,44172197,1,42099209
5,1,201511262,1,202337399
5,1,201510935,1,201439416
5,1,201510935,1,201578514
5,1,153331268,1,152849392
5,1,21468515,1,23034730
5,1,244719440,1,244160213
5,1,15242007,1,15212269
5,1,39767920,1,39796844
5,1,158180713,1,158487745
5,1,201553526,1,201553526
5,1,165777642,1,165314225
5,1,16254428,1,16224526
5,1,16211901,1,15543468
5,1,26519544,1,26263344
5,1,84956737,1,84956737
5,1,109457743,1,109166701
5,1,109462799,1,109448271
5,1,26869608,1,26672638
5,1,200133805,1,200151792
5,1,151769272,1,151801615
5,1,41085857,1,40916068
5,1,183035959,1,183152106
5,1,204718144,1,204858181
5,1,204718144,1,205154000
5,1,144256743,1,144295118
5,1,44247234,1,44247234
5,1,45077024,1,45077024
5,1,45084680,1,45103647
5,1,45082998,1,45278544
5,1,45078749,1,44949953
5,1,11821557,1,12061064
5,1,200357984,1,201237429
5,1,40161692,1,40161692
5,1,46957930,1,46787027
5,1,46957930,1,46957930
5,1,28067706,1,28067706
5,1,28067267,1,28319207
5,1,28066327,1,29186472
5,1,19429609,1,19406566
5,1,201729535,1,201729535
5,1,201719949,1,201462471
5,1,201719949,1,202661637
5,1,201719101,1,201513562
5,1,201726416,1,201905188
5,1,204401823,1,204483495
5,1,31429985,1,31505438
5,1,203823981,1,204094302
5,1,210909430,1,210941301
5,1,210907416,1,210700375
5,1,22620920,1,22518749
5,1,6470186,1,6506373
5,1,6463901,1,7617609
5,1,202599174,7,105991380
5,1,203673414,1,203708196
5,1,37694691,1,37752957
5,1,37689878,1,37620205
5,1,33326922,1,33172265
5,1,23835310,1,23703204
5,1,23835310,1,23798910
5,1,23835310,1,23850713
5,1,2055254,1,2075671
5,1,1884828,1,1884828
5,1,144295118,1,144256743
5,1,154229465,1,154299584
5,1,7944853,1,8413663
5,1,7944692,1,8890646
5,1,27011850,1,27039871
5,1,233332258,1,232788969
5,1,233331932,1,232339123
5,1,23733172,1,23705072
5,1,109600322,1,109438442
5,1,113055985,1,113145921
5,1,152506240,1,152440243
5,1,149162372,1,149207633
5,1,28304181,1,28304181
5,1,154974731,1,154974731
5,1,36387309,1,36387309
5,1,153241420,1,153364991
5,1,35435259,1,35161814
5,1,149216271,1,148723390
5,1,149210960,1,148692453
5,1,148789451,1,148923515
5,1,15713465,1,16259460
5,1,44902287,1,44560578
5,1,2333606,1,3475819
5,1,228839259,1,228823993
5,1,228836732,1,228077256
5,1,47680506,1,47561855
5,1,47680461,1,46593215
5,1,47680461,1,47806893
5,1,20696304,1,20419816
5,1,32039581,1,32039581
5,1,55016290,1,55084948
5,1,27591647,1,27258772
5,1,38050190,1,38142763
5,1,16642643,1,16568035
5,1,16641428,1,16509209
5,1,12642133,1,12391590
5,1,12642133,1,12631276
5,1,11719960,1,11719960
5,1,109431051,1,109414367
5,1,154847033,1,154847033
5,1,154840069,1,154814100
5,1,154839141,1,155089254
5,1,154835868,1,154835868
5,1,20839624,1,20866165
5,1,27355781,1,27393598
5,1,27347978,1,27433662
5,1,51112989,1,52419092
5,1,158331830,1,158331830
5,1,204041104,1,204041104
5,1,116504030,1,120183859
5,1,112743839,1,112806810
5,1,112739999,1,112712708
5,1,112739999,1,114166860
5,1,24081871,1,24153562
5,1,109090570,1,108973888
5,1,233740975,1,233874117
5,1,233740975,1,233964108
5,1,200064470,1,199792580
5,1,200063663,1,200007059
5,1,200063663,1,200056234
5,1,200061694,1,199597417
5,1,227761674,1,227796278
5,1,38221646,1,38036840
5,1,38221646,1,38194789
5,1,93062975,1,93034066
5,1,43001720,1,42082315
5,1,154959406,1,154923725
5,1,152566249,1,152164025
5,1,152566249,1,152413782
5,1,183213540,1,183401353
5,1,149493348,1,149216813
5,1,46472775,1,46454525
5,1,46472775,1,46472775
5,1,159239818,1,159239818
5,1,171662962,1,170990218
5,1,153413394,1,152934552
5,1,153412544,1,153304668
5,1,111861282,1,111966486
5,1,111861282,1,112809435
5,1,111854979,1,111996269
5,1,26527392,1,26486210
5,1,27348026,1,27348026
5,1,24146846,1,24222672
5,1,220874661,1,219904099
5,1,150288953,1,150256666
5,1,144222300,1,144265365
5,1,1592526,1,1285698
5,1,204853208,1,204695430
5,1,202096867,1,202178861
5,1,202096194,1,201351417
5,1,33598005,1,33678911
5,1,6677491,1,6916919
5,1,154594359,1,154594359
5,1,153428553,1,153663812
5,1,109448271,1,109462799
5,1,109441920,1,109477520
5,1,46580277,1,46497682
5,1,32460773,1,32243603
5,1,32460773,1,32461518
5,1,9911925,1,9866478
5,1,203880166,1,203825471
5,1,32541058,1,32559009
5,1,1171419,1,1429738
6,1,199382089,1,199418403
6,1,228469208,1,228469208
6,1,191230581,1,191242927
6,1,247175499,1,247117499
6,1,239842443,1,239750041
6,1,23705072,1,23733172
6,1,216557986,1,217809445
6,1,218144384,1,218177326
6,1,222418956,1,222409036
6,1,222416330,1,224306304
6,1,191263973,1,192753178
6,1,191255769,1,190707078
6,1,191242927,1,191230581
6,1,241479601,1,242214883
6,1,241479601,1,242582683
6,1,241479601,1,242921551
6,1,241476951,1,242499422
6,1,241406016,1,241493011
6,1,217456403,1,217456403
6,1,40955437,1,40889417
6,1,40937312,1,41003984
6,1,40924490,1,40892256
6,1,40915423,1,40915423
6,1,218157827,1,218184321
6,1,198850800,1,199106985
6,1,198835143,1,199201574
6,1,177376539,1,177366933
6,1,218236985,1,220929389
6,1,218209594,1,220998215
6,1,240102520,1,218163184
6,1,240102520,1,239009168
6,1,240095269,1,238264407
6,1,240086958,1,241633513
6,1,240071050,1,240071050
6,1,222520518,1,222357768
6,1,222497701,1,221978764
6,1,222421424,1,221782064
6,1,222409036,1,222418956
6,1,195309760,1,193720964
6,1,195427289,1,195920014
6,1,170849696,1,170678306
6,1,170841934,1,169862270
6,1,170819201,1,172310216
6,1,239851402,1,239842909
6,1,239848413,1,240043912
6,1,228451364,1,227071261
6,1,228444058,1,227902378
6,1,228439328,1,228075502
6,1,216570651,1,217901355
6,1,163898779,1,165304658
6,1,170785919,1,170726609
6,1,164076449,1,164064201
6,1,164074283,1,165818456
6,1,227854634,1,223646640
6,1,227854634,1,228534553
6,1,227843512,1,227843512
6,1,227843512,1,229154299
6,1,227833855,1,228264420
6,1,40994350,1,36764237
6,1,40984439,1,41185276
6,1,53547772,1,53603717
6,1,228420498,1,228024324
6,1,164138144,1,165099416
6,1,163875506,1,164846631
6,1,163873287,1,163838252
6,1,163869893,1,165145772
6,1,228491525,1,228224362
6,1,228491408,1,228193805
6,1,228484345,1,228493492
6,1,199374326,1,199285099
6,1,177328662,1,177242294
6,1,164098001,1,163669321
6,1,228409702,1,228506157
6,1,228409212,1,227668263
6,1,163884282,1,166003909
6,1,164079294,1,163841159
6,1,199248566,1,196365324
6,1,199812852,1,199925137
6,1,199704385,1,199794464
6,1,199702157,1,199650015
6,1,177295961,1,177261372
6,1,177294509,1,176514274
6,1,222462487,1,221765926
6,1,163841159,1,164079294
6,1,242549750,1,243086415
6,1,242572382,1,243358616
6,1,190340682,1,189939658
6,1,241456900,1,243068683
6,1,218177326,1,218144384
6,1,195410508,1,195722488
6,1,23703204,1,23835310
6,1,23703204,1,23891057
6,1,216540447,1,217810860
6,1,191278608,1,189030837
6,1,177367299,1,177367299
6,1,177265747,1,177429038
6,1,217905814,1,217816517
6,1,217396215,1,216533659
6,1,221394198,1,219505982
6,1,199752918,1,199740717
6,1,199752918,1,199764701
6,1,240060752,1,240146036
6,1,240043912,1,239848413
6,1,177477641,1,178272979
6,1,177248168,1,177165421
6,1,145100831,1,145581581
6,1,145097231,1,145489470
6,1,240783657,1,240665929
6,1,199824617,1,199966464
6,1,171060249,1,170198144
6,1,247145835,1,247090585
6,1,177456785,1,177456785
6,1,239925045,1,239925045
6,1,239924175,1,239903187
6,1,49495637,1,48750484
6,1,188226356,1,188226356
6,1,209166078,1,209276619
6,1,177574721,1,178038845
6,1,221333840,1,221376182
6,1,164398101,1,160632780
6,1,164393995,1,164402610
6,1,163643388,1,161679808
6,1,163643388,1,163769898
6,1,199729366,1,199762006
6,1,177429038,1,177265747
6,1,177415510,5,134292454
6,1,199235434,1,199391720
6,1,5718561,1,4527107
6,1,5718240,1,5718240
6,1,241541387,1,240220374
6,1,241510004,1,555194
6,1,241064965,1,241983528
6,1,144988693,16,69716001
6,1,40918362,1,41103986
6,1,40916068,1,41085857
6,1,241050126,1,242426104
6,1,241033232,1,242172455
6,1,241009604,1,241848065
6,1,240973625,1,239050464
6,1,240967993,1,235750768
6,1,240958694,1,241738330
6,1,193953400,1,193251775
6,1,193944105,1,187735338
6,1,193893527,1,193829903
6,1,193829903,1,193893527
6,1,193763821,1,194200672
6,1,193720964,1,195309760
6,1,219035800,1,220604843
6,1,218998041,1,216892551
6,1,218992451,1,218407362
6,1,218984087,1,220023659
6,1,218982751,1,217997340
6,1,218877842,1,218223530
6,1,218856618,3,74032620
6,1,218807332,1,218196570
6,1,218792238,1,218528902
6,1,218789252,1,218792187
6,1,215644570,1,215606717
6,1,215606717,1,215644570
6,1,215605399,1,216366159
6,1,215578084,1,215482860
6,1,215551190,1,214124769
6,1,215536406,1,215983748
6,1,215525364,1,216206775
6,1,215482860,1,215578084
6,1,215459485,1,214926434
6,1,215459416,1,214923542
6,1,215451505,10,63156472
6,1,215428531,1,214610278
6,1,215376730,1,215376730
6,1,215341122,1,215341122
6,1,215323630,1,209535655
6,1,215309596,1,216257026
6,1,215302403,1,215302403
6,1,186152941,1,558787
6,1,69378243,1,69042797
6,1,240065824,1,239777084
6,1,240055413,1,242661293
6,1,239903187,1,239924175
6,1,239701376,1,239007594
6,1,239699419,1,239032368
6,1,239699219,1,238874759
6,1,239679620,1,238598730
6,1,239678696,1,239222954
6,1,239678696,1,240805423
6,1,239655436,1,238986273
6,1,239650383,1,240072802
6,1,239594607,1,239579839
6,1,239592283,1,237596030
6,1,239579839,1,239594607
6,1,239570673,5,124647286
6,1,239562258,1,239523157
6,1,239559712,1,240226842
6,1,239536564,1,238848981
6,1,239519528,1,238513817
6,1,239494694,1,239529639
6,1,239483603,1,238605830
6,1,239450983,1,239087378
6,1,239442695,1,239409628
6,1,239425477,1,239684324
6,1,239409628,1,239442695
6,1,239379317,1,240659753
6,1,239352650,1,240564101
6,1,239349671,1,239322261
6,1,239322261,1,239349671
6,1,239310566,1,240634635
6,1,239310566,1,240650281
6,1,239305118,5,134292454
6,1,239286348,1,230312164
6,1,239272728,1,240722999
6,1,239234057,1,240318404
6,1,239222954,1,239678696
6,1,239215262,1,189744374
6,1,239206083,1,239750385
6,1,239179072,1,240755382
6,1,239176527,1,247042613
6,1,239147534,1,238503863
6,1,239137641,1,238560273
6,1,239087378,1,239450983
6,1,239080814,1,240844991
6,1,239079226,1,240315212
6,1,239050464,1,240973625
6,1,239046910,1,238465956
6,1,239041922,1,237006843
6,1,239032368,1,239699419
6,1,239032368,1,240598384
6,1,239029766,1,240723069
6,1,239029766,1,240791274
6,1,239009168,1,212555849
6,1,239009168,1,240102520
6,1,239007594,1,239701376
6,1,239007359,1,239007359
6,1,238986273,1,239655436
6,1,238951451,1,238258014
6,1,238928806,1,238904737
6,1,238920044,1,239634278
6,1,238904737,1,238928806
6,1,238874759,1,239699219
6,1,238848077,1,238848077
6,1,238827337,1,239393079
6,1,238808037,1,238784176
6,1,238790130,1,241851195
6,1,238784176,1,238808037
6,1,238780083,1,219246680
6,1,238778751,1,238603701
6,1,238750723,1,237573298
6,1,238750105,1,191477530
6,1,238746807,1,239391352
6,1,238693767,1,240709262
6,1,238605830,1,239483603
6,1,238603701,1,238778751
6,1,238598730,1,239679620
6,1,238590912,1,238590912
6,1,238577599,1,238513755
6,1,238560273,1,239137641
6,1,238527117,1,238951451
6,1,238520981,1,241988257
6,1,238513817,1,239519528
6,1,238513755,1,238577599
6,1,238503863,1,239147534
6,1,238471690,1,237604010
6,1,238449878,1,240832670
6,1,238422369,1,235912307
6,1,238383329,1,238817564
6,1,238303819,1,240772277
6,1,238264407,1,240095269
6,1,238258014,1,238951451
6,1,238250419,1,234656698
6,1,238176012,1,236976980
6,1,238149172,1,237387732
6,1,238137185,1,237936965
6,1,238094593,1,237510253
6,1,238037699,1,236505570
6,1,238026245,1,235723492
6,1,238015007,1,237217338
6,1,237944281,1,235844475
6,1,237944281,1,237498707
6,1,237938503,1,236768254
6,1,237936965,1,238137185
6,1,237905344,1,237905344
6,1,237875719,1,560211
6,1,237819922,1,236844234
6,1,237798413,1,235985403
6,1,237787936,1,236317808
6,1,237719755,1,237649633
6,1,237707809,1,236943466
6,1,237697911,1,235958602
6,1,237664153,1,237649482
6,1,237649633,1,237719755
6,1,237649482,1,237664153
6,1,237604010,1,238471690
6,1,237599604,1,236046627
6,1,237596030,1,239592283
6,1,237589567,1,236239648
6,1,237583755,1,237736399
6,1,237573298,1,238750723
6,1,186978770,1,186113859
6,1,186953283,3,34808918
6,1,186920209,1,186307991
6,1,186723687,18,9113593
6,1,186695288,5,134292454
6,1,186694990,1,196279713
6,1,186688689,1,185344041
6,1,217290778,1,217561762
6,1,217289231,1,217989760
6,1,217276635,1,217257154
6,1,217266420,1,216495122
6,1,217245510,1,217613032
6,1,217176474,1,218598545
6,1,217157887,1,217588311
6,1,217130865,1,218433188
6,1,217043856,1,217675828
6,1,217017708,1,218000878
6,1,217009026,1,217643641
6,1,216981299,1,217940700
6,1,216961257,1,217266420
6,1,216897536,1,217776925
6,1,216892551,1,218998041
6,1,216887564,1,216860818
6,1,216860818,1,217587934
6,1,216786199,1,217635012
6,1,216771884,1,216646392
6,1,216734023,1,216680830
6,1,216730990,1,216041271
6,1,216710262,1,220996265
6,1,216689517,1,214280688
6,1,216679229,1,212187042
6,1,216678186,1,216645580
6,1,216679548,1,216679548
6,1,216512956,1,216512956
6,1,216470145,1,214087924
6,1,216428381,1,214817306
6,1,216426839,5,134292899
6,1,216406226,1,214202302
6,1,216375422,1,214025424
6,1,216366159,1,215605399
6,1,216339746,1,216339746
6,1,216323312,1,217414274
6,1,216257026,1,215309596
6,1,216205884,1,216205884
6,1,216203264,1,214211071
6,1,216165376,1,213858939
6,1,216164200,1,220235005
6,1,216152016,1,214650060
6,1,216127872,1,216125060
6,1,216122466,1,214623939
6,1,216118889,1,216118889
6,1,216056915,1,214183187
6,1,216041271,1,216730990
6,1,216035399,1,212734520
6,1,215983748,1,215536406
6,1,215887505,1,215422554
6,1,218184321,1,218157827
6,1,218006836,1,219880343
6,1,218000878,1,217017708
6,1,217974891,1,217912252
6,1,217959210,1,216495251
6,1,217943287,1,217769293
6,1,217940700,1,216981299
6,1,217934552,1,216634228
6,1,217927415,1,217910668
6,1,217912252,1,217809445
6,1,217912252,1,217974891
6,1,217910668,1,217927415
6,1,217910595,1,218035394
6,1,217908600,1,216629832
6,1,217870765,1,216593444
6,1,199220000,1,199357332
6,1,199080807,1,235089916
6,1,199023084,1,198969913
6,1,199008403,1,199608971
6,1,198986876,1,199027754
6,1,198969913,1,199023084
6,1,198965894,1,198439785
6,1,242921551,1,241479601
6,1,242907199,1,244457445
6,1,242892780,1,242153830
6,1,242718036,1,241914223
6,1,242715005,1,245193613
6,1,242704133,1,243348889
6,1,196512108,1,196284722
6,1,217816517,1,217905814
6,1,217810860,1,216540447
6,1,217809445,1,216557986
6,1,217809445,1,217912252
6,1,217782135,1,216519818
6,1,217776925,1,216897536
6,1,217769293,1,217943287
